股票代码,股票简称,申购代码,交易所,板块,发行总数,网上发行,顶格申购需配市值,申购上限,发行价格,最新价,首日收盘价,申购日期,中签号公布日,中签缴款日期,上市日期,发行市盈率,行业市盈率,中签率,询价累计报价倍数,配售对象报价家数,连续一字板数量,涨幅,每中一签获利
920504,博迅生物,889118,北京证券交易所,北交所,750.0,7125000,347.295,356200,9.75,16.98,12.82,2023-08-08,2023-08-14,,2023-08-17 00:00:00,15.99,39.59,0.28,,,,59.42,
688693,锴威特,787693,上海证券交易所,科创板,1842.1053,7000500,5.0,5000,40.83,96.33,85.5,2023-08-08,2023-08-10,2023-08-10,2023-08-18 00:00:00,60.69,35.68,0.04231394,3646.95,8492.0,,104.19,21270.0
301469,恒达新材,301469,深圳证券交易所,非科创板,2237.0,10096000,5.5,5500,36.58,28.38,62.48,2023-08-08,2023-08-10,2023-08-10,2023-08-22 00:00:00,38.33,21.55,0.025159885,3592.01,7631.0,,77.41,14160.0
301418,协昌科技,301418,深圳证券交易所,非科创板,1833.3334,8892000,5.0,5000,51.88,52.17,100.18,2023-08-08,2023-08-10,2023-08-10,2023-08-21 00:00:00,37.88,21.63,0.0237088414,3255.33,7802.0,,103.92,26955.0
920953,国子软件,889997,北京证券交易所,北交所,2215.0,21042500,1104.705,1052100,10.5,22.76,17.9,2023-08-07,2023-08-11,,2023-08-23 00:00:00,18.45,69.34,0.37,,,,82.5,
688573,信宇人,787573,上海证券交易所,科创板,2443.8597,8309000,6.0,6000,23.68,17.45,41.7,2023-08-07,2023-08-09,2023-08-09,2023-08-17 00:00:00,46.18,30.44,0.04127159,3978.49,8692.0,,75.35,8920.0
301498,乖宝宠物,301498,深圳证券交易所,非科创板,4000.45,15601500,7.5,7500,39.99,40.89,58.45,2023-08-07,2023-08-09,2023-08-09,2023-08-16 00:00:00,61.28,18.81,0.0323764807,2723.02,7680.0,,62.78,12555.0
688548,广钢气体,787548,上海证券交易所,科创板,32984.963,72399000,46.0,46000,9.87,49.2,13.15,2023-08-04,2023-08-08,2023-08-08,2023-08-15 00:00:00,58.63,35.78,0.07342709,2499.92,8116.0,,46.4,2290.0
301511,德福科技,301511,深圳证券交易所,非科创板,6753.0217,23212500,10.5,10500,28.0,145.61,43.84,2023-08-04,2023-08-08,2023-08-08,2023-08-17 00:00:00,28.17,35.83,0.0325248921,2397.85,7148.0,,68.08,9530.0
688592,司南导航,787592,上海证券交易所,科创板,1554.0,5319000,3.5,3500,50.5,29.97,64.46,2023-08-03,2023-08-07,2023-08-07,2023-08-16 00:00:00,143.58,35.83,0.04816025,3427.27,8437.0,,47.72,12050.0
301533,威马农机,301533,深圳证券交易所,非科创板,2457.67,10474500,5.5,5500,29.5,24.75,75.5,2023-08-03,2023-08-07,2023-08-07,2023-08-18 00:00:00,44.05,30.56,0.0260504163,3733.54,7858.0,,141.11,20815.0
920748,路桥信息,889866,北京证券交易所,北交所,1360.0,12920000,452.2,646000,7.0,24.34,15.98,2023-08-02,2023-08-08,,2023-08-16 00:00:00,18.42,70.55,0.18,,,,148.14,
301510,固高科技,301510,深圳证券交易所,非科创板,4001.0,14143500,6.5,6500,12.0,33.36,68.0,2023-08-02,2023-08-04,2023-08-04,2023-08-15 00:00:00,110.8,40.03,0.0308408423,3720.21,7705.0,,502.16,30130.0
920274,宏裕包材,889174,北京证券交易所,北交所,2033.3334,19316668,772.64,965800,8.0,16.03,8.77,2023-08-01,2023-08-07,,2023-08-18 00:00:00,15.86,28.05,0.78,,,,6.09,
301372,科净源,301372,深圳证券交易所,非科创板,1714.2858,8314500,4.5,4500,45.0,35.3,96.0,2023-08-01,2023-08-03,2023-08-03,2023-08-11 00:00:00,37.1,19.22,0.0264394196,3048.28,7553.0,,106.63,23990.0
920058,华洋赛车,889000,北京证券交易所,北交所,1400.0,13300000,1097.25,665000,16.5,20.08,20.62,2023-07-31,2023-08-04,,2023-08-10 00:00:00,16.98,39.86,4.55,,,,34.32,
688671,碧兴物联,787671,上海证券交易所,科创板,1963.0,6776500,5.0,5000,36.12,34.37,70.0,2023-07-31,2023-08-02,2023-08-02,2023-08-09 00:00:00,52.85,40.14,0.03839683,3857.1,8754.0,,24.42,4410.0
300904,威力传动,300904,深圳证券交易所,非科创板,1809.6,8776500,5.0,5000,35.41,40.9,128.0,2023-07-31,2023-08-02,2023-08-02,2023-08-09 00:00:00,49.06,33.44,0.0220816398,3338.81,7101.0,,85.15,15075.0
603296,华勤技术,732296,上海证券交易所,非科创板,7242.5241,41945000,17.0,17000,80.8,68.67,73.29,2023-07-28,2023-08-01,2023-08-01,2023-08-08 00:00:00,31.32,35.99,0.05285833,1701.27,8614.0,,-7.6,-3070.0
301487,盟固利,301487,深圳证券交易所,非科创板,5800.0,22620000,11.0,11000,5.32,19.33,98.02,2023-07-28,2023-08-01,2023-08-01,2023-08-09 00:00:00,29.02,15.65,0.0300449245,3734.26,7510.0,,406.91,10825.0
301348,蓝箭电子,301348,深圳证券交易所,非科创板,5000.0,24250000,14.0,14000,18.08,28.39,55.58,2023-07-28,2023-08-01,2023-08-01,2023-08-10 00:00:00,55.29,36.01,0.0277227232,3400.99,7861.0,,262.13,23695.0
688347,华虹宏力,787347,上海证券交易所,科创板,40775.0,61162500,40.5,40500,52.0,284.5,53.06,2023-07-25,2023-07-27,2023-07-27,2023-08-07 00:00:00,34.71,36.15,0.07053958,462.91,4743.0,,5.15,1340.0
301362,民爆光电,301362,深圳证券交易所,非科创板,2617.0,11751000,6.5,6500,51.05,169.85,55.43,2023-07-25,2023-07-27,2023-07-27,2023-08-04 00:00:00,25.16,21.8,0.0258141533,3098.92,7531.0,,14.42,3680.0
301518,长华化学,301518,深圳证券交易所,非科创板,3505.0,16999000,9.5,9500,25.75,27.78,34.82,2023-07-24,2023-07-26,2023-07-26,2023-08-03 00:00:00,44.47,15.58,0.0288271098,3141.82,7606.0,,39.49,5085.0
301509,金凯生科,301509,深圳证券交易所,非科创板,2150.8335,10431500,6.0,6000,56.56,30.33,72.52,2023-07-24,2023-07-26,2023-07-26,2023-08-03 00:00:00,31.73,23.89,0.0251356276,3034.72,7708.0,,33.09,9355.0
920926,鸿智科技,889726,北京证券交易所,北交所,1043.4783,9913044,658.1568,495600,13.28,9.8,11.41,2023-07-21,2023-07-27,,2023-08-08 00:00:00,14.91,21.83,0.5,,,,-6.8,
301371,敷尔佳,301371,深圳证券交易所,非科创板,4008.0,15631000,7.5,7500,55.68,27.56,70.7,2023-07-20,2023-07-24,2023-07-24,2023-08-01 00:00:00,29.07,15.56,0.0331630855,2314.8,7549.0,,30.11,8385.0
688646,ST逸飞,787646,上海证券交易所,科创板,2379.0652,7613000,5.5,5500,46.8,73.8,56.5,2023-07-19,2023-07-21,2023-07-21,2023-07-28 00:00:00,65.4,30.8,0.04329333,3638.22,8688.0,,17.59,4115.0
603119,浙江荣泰,732119,上海证券交易所,非科创板,7000.0,56000000,28.0,28000,15.32,69.34,35.37,2023-07-19,2023-07-21,2023-07-21,2023-08-01 00:00:00,35.58,17.43,0.05257237,3507.9,9204.0,,101.83,7800.0
688651,盛邦安全,787651,上海证券交易所,科创板,1888.0,6495500,4.5,4500,39.9,31.65,55.0,2023-07-17,2023-07-19,2023-07-19,2023-07-26 00:00:00,70.83,73.28,0.04075071,3660.21,8164.0,,34.21,6825.0
688612,威迈斯,787612,上海证券交易所,科创板,4210.0,10104000,6.5,6500,47.29,31.45,49.63,2023-07-17,2023-07-19,2023-07-19,2023-07-26 00:00:00,73.98,26.71,0.04817413,2939.12,8763.0,,11.82,2795.0
301519,舜禹股份,301519,深圳证券交易所,非科创板,4116.0,19962500,11.5,11500,20.93,11.09,34.11,2023-07-17,2023-07-19,2023-07-19,2023-07-27 00:00:00,38.2,30.75,0.026842788,3278.99,7467.0,,42.04,4400.0
301172,君逸数码,301172,深圳证券交易所,非科创板,3080.0,13698000,7.5,7500,31.33,26.56,42.2,2023-07-17,2023-07-19,2023-07-19,2023-07-26 00:00:00,54.65,73.55,0.0251523405,3338.76,7626.0,,44.48,6965.0
688450,光格科技,787450,上海证券交易所,科创板,1650.0,6277500,4.5,4500,53.09,64.22,45.82,2023-07-13,2023-07-17,2023-07-17,2023-07-24 00:00:00,52.21,36.1,0.04233674,3992.69,8666.0,,-11.26,-2990.0
688602,康鹏科技,787602,上海证券交易所,科创板,10387.5,26776000,17.5,17500,8.66,8.5,12.0,2023-07-11,2023-07-13,2023-07-13,2023-07-20 00:00:00,26.92,15.45,0.04931738,3235.47,8096.0,,49.08,2125.0
301515,港通医疗,301515,深圳证券交易所,非科创板,2500.0,12125000,7.0,7000,31.16,17.96,41.14,2023-07-11,2023-07-13,2023-07-13,2023-07-25 00:00:00,44.25,30.61,0.02312986,3328.17,7444.0,,29.05,4525.0
301499,维科精密,301499,深圳证券交易所,非科创板,3456.3717,16763500,9.5,9500,19.5,28.95,35.28,2023-07-11,2023-07-13,2023-07-13,2023-07-21 00:00:00,44.17,25.96,0.0248101781,3443.01,7689.0,,99.23,9675.0
301446,福事特,301446,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,31.89,36.41,40.58,2023-07-11,2023-07-13,2023-07-13,2023-07-25 00:00:00,31.36,32.91,0.018305404,,,,33.69,5370.0
920982,锦波生物,889799,北京证券交易所,北交所,500.0,4750000,1163.75,237500,49.0,129.61,127.25,2023-07-10,2023-07-14,,2023-07-20 00:00:00,32.44,24.21,0.66,,,,152.38,
688563,航材股份,787563,上海证券交易所,科创板,9000.0,21726500,14.0,14000,78.99,50.54,63.64,2023-07-10,2023-07-12,2023-07-12,2023-07-19 00:00:00,80.34,38.67,0.05799267,1541.6,8576.0,,-21.36,-8435.0
301512,智信精密,301512,深圳证券交易所,非科创板,1333.34,13333000,13.0,13000,39.66,45.3,86.01,2023-07-10,2023-07-12,2023-07-12,2023-07-20 00:00:00,27.51,30.61,0.0161403141,,,,102.34,20295.0
301505,苏州规划,301505,深圳证券交易所,非科创板,2200.0,9452500,5.0,5000,26.35,16.0,38.99,2023-07-10,2023-07-12,2023-07-12,2023-07-19 00:00:00,29.98,34.72,0.0233695311,3517.21,7658.0,,48.7,6415.0
301468,博盈特焊,301468,深圳证券交易所,非科创板,3300.0,16005000,9.0,9000,47.58,40.72,40.1,2023-07-10,2023-07-12,2023-07-12,2023-07-24 00:00:00,54.12,30.59,0.0274113061,2711.88,7322.0,,-15.83,-3765.0
688627,精智达,787627,上海证券交易所,科创板,2350.2939,8121500,5.5,5500,46.77,582.07,76.6,2023-07-07,2023-07-11,2023-07-11,2023-07-18 00:00:00,83.35,30.59,0.05231085,3635.35,8721.0,,59.76,13975.0
688610,埃科光电,787610,上海证券交易所,科创板,1700.0,5521500,4.0,4000,73.33,216.35,70.34,2023-07-06,2023-07-10,2023-07-10,2023-07-19 00:00:00,85.36,39.55,0.05113351,3333.95,8276.0,,-8.2,-3005.0
920751,惠同新材,889668,北京证券交易所,北交所,1886.9566,17950000,520.55,897500,5.8,20.25,7.81,2023-07-04,2023-07-10,,2023-07-17 00:00:00,16.98,25.5,0.23,,,,47.92,
301456,盘古智能,301456,深圳证券交易所,非科创板,3715.0,16788500,9.0,9000,37.96,23.36,50.48,2023-07-04,2023-07-06,2023-07-06,2023-07-14 00:00:00,56.64,30.49,0.0288447819,2978.73,7676.0,,39.01,7405.0
301272,英华特,301272,深圳证券交易所,非科创板,1463.0,7095500,4.0,4000,51.39,33.2,85.39,2023-07-04,2023-07-06,2023-07-06,2023-07-13 00:00:00,45.19,32.12,0.0232157712,3512.26,7670.0,,73.01,18760.0
920701,豪声电子,889701,北京证券交易所,北交所,2450.0,23275000,1024.056,1163700,8.8,10.77,10.39,2023-07-03,2023-07-07,,2023-07-19 00:00:00,14.99,35.42,3.49,,,,7.23,
301393,昊帆生物,301393,深圳证券交易所,非科创板,2700.0,11426000,6.0,6000,67.68,64.83,103.09,2023-07-03,2023-07-05,2023-07-05,2023-07-12 00:00:00,57.38,15.46,0.0271192604,2701.41,7723.0,,55.05,18625.0
301381,赛维时代,301381,深圳证券交易所,非科创板,4010.0,13105500,6.0,6000,20.45,18.34,43.99,2023-07-03,2023-07-05,2023-07-05,2023-07-12 00:00:00,47.4,23.24,0.028125095,3421.63,7554.0,,69.39,7095.0
301329,信音电子,301329,深圳证券交易所,非科创板,4300.0,20855000,12.0,12000,21.0,23.39,28.51,2023-07-03,2023-07-05,2023-07-05,2023-07-17 00:00:00,37.06,35.42,0.0260660134,3222.2,7642.0,,41.66,4375.0
688638,誉辰智能,787638,上海证券交易所,科创板,1000.0,3802500,2.5,2500,83.9,31.43,77.35,2023-06-30,2023-07-04,2023-07-04,2023-07-12 00:00:00,51.11,30.48,0.05000222,3719.62,8579.0,,-4.95,-2075.0
301503,智迪科技,301503,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,31.59,27.56,39.07,2023-06-30,2023-07-04,2023-07-04,2023-07-17 00:00:00,34.38,35.42,0.0196458813,,,,37.78,5965.0
301370,国科恒泰,301370,深圳证券交易所,非科创板,7060.0,27120000,13.0,13000,13.39,8.35,26.08,2023-06-29,2023-07-03,2023-07-03,2023-07-12 00:00:00,53.82,14.48,0.0361345054,2806.87,6856.0,,54.25,3630.0
688603,天承科技,787603,上海证券交易所,科创板,1453.4232,4943500,3.5,3500,55.0,175.33,87.11,2023-06-28,2023-06-30,2023-06-30,2023-07-10 00:00:00,59.61,35.04,0.04720468,3447.26,8260.0,,58.04,15960.0
301486,致尚科技,301486,深圳证券交易所,非科创板,3217.03,15603000,9.0,9000,57.66,188.85,63.2,2023-06-28,2023-06-30,2023-06-30,2023-07-07 00:00:00,63.29,35.04,0.0299902395,2623.94,7268.0,,12.33,3555.0
920576,天力复合,889576,北京证券交易所,北交所,1300.0,12350000,577.3625,617500,9.35,60.77,18.03,2023-06-27,2023-07-03,,2023-07-12 00:00:00,16.87,12.29,0.28,,,,69.4,
301292,海科新源,301292,深圳证券交易所,非科创板,5574.0795,22410500,13.0,13000,19.99,80.35,29.7,2023-06-27,2023-06-29,2023-06-29,2023-07-07 00:00:00,16.23,15.6,0.0272305075,3013.99,7291.0,,52.61,5260.0
301261,恒工精密,301261,深圳证券交易所,非科创板,2197.2549,9785000,5.5,5500,36.9,82.64,50.0,2023-06-27,2023-06-29,2023-06-29,2023-07-10 00:00:00,34.46,31.78,0.0230579481,3476.41,7356.0,,24.27,4475.0
920592,华信永道,889592,北京证券交易所,北交所,1100.0,10450000,542.355,522500,10.38,21.9,12.8,2023-06-26,2023-06-30,,2023-07-10 00:00:00,17.99,72.13,0.48,,,,33.15,
301202,朗威股份,301202,深圳证券交易所,非科创板,3410.0,16215000,9.0,9000,25.82,32.48,42.93,2023-06-26,2023-06-28,2023-06-28,2023-07-05 00:00:00,63.45,25.54,0.0298724094,3253.94,7628.0,,76.43,9870.0
301488,豪恩汽电,301488,深圳证券交易所,非科创板,2300.0,10063000,5.5,5500,39.78,132.23,90.01,2023-06-20,2023-06-26,2023-06-26,2023-07-04 00:00:00,42.7,34.26,0.0244589933,3318.58,7173.0,,84.99,16905.0
688582,芯动联科,787582,上海证券交易所,科创板,5521.0,14346000,9.0,9000,26.74,59.49,46.85,2023-06-19,2023-06-21,2023-06-21,2023-06-30 00:00:00,99.96,34.26,0.04784247,3244.84,8716.0,,86.35,11545.0
301395,仁信新材,301395,深圳证券交易所,非科创板,3623.0,17571500,10.0,10000,26.68,12.84,24.49,2023-06-19,2023-06-21,2023-06-21,2023-07-03 00:00:00,44.08,15.68,0.0264915733,2949.41,6990.0,,-8.02,-1070.0
301291,明阳电气,301291,深圳证券交易所,非科创板,7805.0,33083500,18.5,18500,38.13,34.75,32.6,2023-06-19,2023-06-21,2023-06-21,2023-06-30 00:00:00,46.36,21.19,0.0322890677,2391.43,7445.0,,-14.06,-2680.0
301210,金杨精密,301210,深圳证券交易所,非科创板,2061.4089,8413500,4.5,4500,57.88,30.6,51.33,2023-06-19,2023-06-21,2023-06-21,2023-06-30 00:00:00,54.3,21.19,0.0246148025,3019.45,7058.0,,-13.74,-3975.0
920717,瑞星股份,889117,北京证券交易所,北交所,2868.0,27246000,690.6861,1362300,5.07,6.41,4.97,2023-06-16,2023-06-26,,2023-07-03 00:00:00,16.49,30.47,0.68,,,,0.69,
688429,时创能源,787429,上海证券交易所,科创板,4000.08,9600500,6.0,6000,19.2,10.01,31.47,2023-06-16,2023-06-20,2023-06-20,2023-06-29 00:00:00,28.92,21.19,0.04381186,3715.41,8487.0,,56.04,5380.0
920175,东方碳素,889789,北京证券交易所,北交所,3200.0,31950000,2012.85,1597500,12.6,10.49,9.87,2023-06-15,2023-06-21,,2023-06-30 00:00:00,15.48,17.51,8.05,,,,-19.66,
688631,莱斯信息,787631,上海证券交易所,科创板,4087.0,13993500,10.0,10000,25.28,45.05,33.46,2023-06-15,2023-06-19,2023-06-19,2023-06-28 00:00:00,48.44,71.17,0.04161808,3547.2,8293.0,,39.95,5050.0
301295,美硕科技,301295,深圳证券交易所,非科创板,1800.0,8730000,5.0,5000,37.4,43.34,44.92,2023-06-15,2023-06-19,2023-06-19,2023-06-28 00:00:00,47.61,21.24,0.0231402615,2923.68,7398.0,,22.97,4295.0
688629,华丰科技,787629,上海证券交易所,科创板,6914.8924,17643000,11.5,11500,9.26,179.4,23.11,2023-06-14,2023-06-16,2023-06-16,2023-06-27 00:00:00,59.51,33.88,0.04650197,3787.02,8426.0,,113.93,5275.0
301170,锡南科技,301170,深圳证券交易所,非科创板,2500.0,12125000,7.0,7000,34.0,22.35,41.0,2023-06-14,2023-06-16,2023-06-16,2023-06-27 00:00:00,37.11,24.55,0.0241426175,3022.05,7306.0,,24.18,4110.0
688620,安凯微,787620,上海证券交易所,科创板,9800.0,33977000,24.5,24500,10.68,16.05,14.29,2023-06-13,2023-06-15,2023-06-15,2023-06-27 00:00:00,190.57,33.81,0.05342602,3555.77,8401.0,,35.49,1895.0
301397,溯联股份,301397,深圳证券交易所,非科创板,2501.0,12129500,7.0,7000,53.27,33.0,45.14,2023-06-13,2023-06-15,2023-06-15,2023-06-28 00:00:00,35.31,24.56,0.0254192806,2781.78,7189.0,,-13.81,-3680.0
300804,广康生化,300804,深圳证券交易所,非科创板,1850.0,8307500,4.5,4500,42.45,32.25,39.35,2023-06-13,2023-06-15,2023-06-15,2023-06-27 00:00:00,32.66,15.79,0.0253118426,3299.42,7189.0,,-7.95,-1690.0
688543,国科军工,787543,上海证券交易所,科创板,3667.0,13980500,10.0,10000,43.67,39.22,50.68,2023-06-12,2023-06-14,2023-06-14,2023-06-21 00:00:00,63.25,38.5,0.04308235,3099.7,8558.0,,19.58,4275.0
301376,致欧科技,301376,深圳证券交易所,非科创板,4015.0,13558500,6.0,6000,24.66,18.61,26.34,2023-06-12,2023-06-14,2023-06-14,2023-06-21 00:00:00,39.58,23.39,0.0300744555,2949.54,7282.0,,9.26,1140.0
920651,天罡股份,889651,北京证券交易所,北交所,1065.0,10117500,651.4704,505800,12.88,18.99,11.63,2023-06-09,2023-06-15,,2023-06-27 00:00:00,15.49,38.95,2.14,,,,-6.47,
688443,智翔金泰,787443,上海证券交易所,科创板,9168.0,26323500,17.0,17000,37.88,23.93,34.02,2023-06-09,2023-06-13,2023-06-13,2023-06-20 00:00:00,,25.29,0.06331652,1799.8,6865.0,,-6.92,-1310.0
301315,威士顿,301315,深圳证券交易所,非科创板,2200.0,10670000,6.0,6000,32.29,39.23,57.7,2023-06-09,2023-06-13,2023-06-13,2023-06-21 00:00:00,49.59,70.72,0.0237519925,3495.38,7639.0,,77.82,12565.0
301262,海看股份,301262,深圳证券交易所,非科创板,4170.0,16263000,7.5,7500,30.22,18.52,37.55,2023-06-09,2023-06-13,2023-06-13,2023-06-20 00:00:00,33.75,23.36,0.0313253929,2785.7,7587.0,,26.15,3950.0
920455,汇隆活塞,889886,北京证券交易所,北交所,4300.0,41750000,657.5625,2087500,3.15,5.83,4.77,2023-06-08,2023-06-14,,2023-06-21 00:00:00,15.56,31.26,0.32,,,,45.09,
301448,开创电气,301448,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,18.15,43.93,39.87,2023-06-08,2023-06-12,2023-06-12,2023-06-19 00:00:00,30.51,31.33,0.0192940279,,,,110.51,10030.0
688334,西高院,787334,上海证券交易所,科创板,7914.4867,30154000,22.5,22500,14.16,18.48,20.73,2023-06-07,2023-06-09,2023-06-09,2023-06-19 00:00:00,39.96,34.66,0.04875112,3349.92,8375.0,,50.28,3560.0
301232,飞沃科技,301232,深圳证券交易所,非科创板,1347.0,6532500,3.5,3500,72.5,162.95,69.6,2023-06-06,2023-06-08,2023-06-08,2023-06-15 00:00:00,46.43,31.22,0.0261250295,2770.8,7171.0,,-3.02,-1095.0
301225,恒勃股份,301225,深圳证券交易所,非科创板,2588.0,11586500,6.5,6500,35.66,83.4,45.75,2023-06-06,2023-06-08,2023-06-08,2023-06-16 00:00:00,36.36,24.55,0.0262414619,3148.85,7326.0,,22.43,4000.0
301287,康力源,301287,深圳证券交易所,非科创板,1667.0,16670000,16.5,16500,40.11,32.63,50.36,2023-06-05,2023-06-07,2023-06-07,2023-06-14 00:00:00,33.0,34.87,0.0187985503,,,,31.43,6305.0
688472,阿特斯,787472,上海证券交易所,科创板,54105.8824,188225000,151.0,151000,11.1,10.55,13.05,2023-05-31,2023-06-02,2023-06-02,2023-06-09 00:00:00,19.42,22.41,0.11988913,1388.24,8395.0,,14.14,785.0
301355,南王科技,301355,深圳证券交易所,非科创板,4878.0,23658000,13.5,13500,17.55,10.15,21.68,2023-05-31,2023-06-02,2023-06-02,2023-06-12 00:00:00,49.96,20.63,0.0301181674,3206.41,7374.0,,23.43,2055.0
301320,豪江智能,301320,深圳证券交易所,非科创板,4530.0,21970500,12.5,12500,13.06,12.98,26.1,2023-05-30,2023-06-01,2023-06-01,2023-06-09 00:00:00,40.57,23.23,0.0290840248,3551.39,7532.0,,102.89,6720.0
688623,双元科技,787623,上海证券交易所,科创板,1478.57,5644500,4.0,4000,125.88,73.74,102.39,2023-05-29,2023-05-31,2023-05-31,2023-06-08 00:00:00,79.83,31.4,0.05012432,2824.78,8695.0,,-16.46,-10360.0
301383,天键股份,301383,深圳证券交易所,非科创板,2906.0,14094000,8.0,8000,46.16,23.85,46.49,2023-05-29,2023-05-31,2023-05-31,2023-06-09 00:00:00,80.26,32.52,0.0290729543,2592.97,7341.0,,4.23,975.0
688576,西山科技,787576,上海证券交易所,科创板,1325.0367,4843000,3.5,3500,135.8,42.9,191.19,2023-05-26,2023-05-30,2023-05-30,2023-06-06 00:00:00,109.28,31.64,0.05161687,3124.94,8610.0,,37.08,25180.0
920221,易实精密,889608,北京证券交易所,北交所,1800.0,17100000,511.29,855000,5.98,16.62,8.32,2023-05-25,2023-05-31,,2023-06-08 00:00:00,16.16,24.43,0.21,,,,39.8,
688570,天玛智控,787570,上海证券交易所,科创板,7300.0,17520000,11.5,11500,30.26,14.54,33.13,2023-05-25,2023-05-29,2023-05-29,2023-06-05 00:00:00,33.81,37.8,0.04984349,2877.99,8845.0,,9.98,1510.0
301323,新莱福,301323,深圳证券交易所,非科创板,2623.0723,11627500,6.5,6500,39.06,81.17,53.99,2023-05-25,2023-05-29,2023-05-29,2023-06-06 00:00:00,36.57,24.65,0.0263805262,3238.34,7422.0,,24.17,4720.0
688523,航天环宇,787523,上海证券交易所,科创板,4088.0,10592000,6.5,6500,21.86,50.58,33.99,2023-05-24,2023-05-26,2023-05-26,2023-06-02 00:00:00,77.72,41.41,0.05016796,3673.74,8799.0,,40.62,4440.0
301310,鑫宏业,301310,深圳证券交易所,非科创板,2427.47,10859500,6.0,6000,67.28,53.9,65.76,2023-05-24,2023-05-26,2023-05-26,2023-06-02 00:00:00,46.72,25.03,0.0283019354,2550.25,7330.0,,-2.57,-865.0
688593,新相微,787593,上海证券交易所,科创板,9190.5883,22057000,14.5,14500,11.18,39.94,21.07,2023-05-23,2023-05-25,2023-05-25,2023-06-01 00:00:00,55.22,32.28,0.05218272,3520.96,8540.0,,86.05,4810.0
001373,翔腾新材,001373,深圳证券交易所,非科创板,1717.1722,17171500,17.0,17000,28.93,30.28,46.05,2023-05-22,2023-05-24,2023-05-24,2023-06-01 00:00:00,32.13,32.23,0.0164455856,,,,61.99,8970.0
920779,武汉蓝电,889666,北京证券交易所,北交所,1070.0,10165000,1351.812,508200,26.6,23.32,27.56,2023-05-19,2023-05-25,,2023-06-01 00:00:00,22.81,37.64,0.57,,,,14.64,
301353,普莱得,301353,深圳证券交易所,非科创板,1900.0,19000000,19.0,19000,35.23,16.93,46.2,2023-05-19,2023-05-23,2023-05-23,2023-05-30 00:00:00,30.0,30.28,0.0194213795,,,,38.42,6770.0
